Timestamp,StatusCode,Latency_ms,ErrorType,ErrorDetail
2026-07-26T04:43:27.167690+00:00,200,214,,
2026-07-26T04:43:37.391115+00:00,200,221,,
2026-07-26T04:43:47.629164+00:00,200,235,,
2026-07-26T04:43:57.846591+00:00,200,210,,
2026-07-26T04:44:08.105974+00:00,200,254,,
2026-07-26T04:44:18.387543+00:00,200,277,,
2026-07-26T04:44:28.610602+00:00,200,222,,
2026-07-26T04:44:38.851612+00:00,200,235,,
2026-07-26T04:44:49.117756+00:00,200,260,,
2026-07-26T04:44:59.406640+00:00,200,283,,
2026-07-26T04:45:09.680959+00:00,200,271,,
2026-07-26T04:45:19.984953+00:00,200,299,,
2026-07-26T04:45:30.207446+00:00,200,221,,
2026-07-26T04:45:40.451703+00:00,200,242,,
2026-07-26T04:45:50.690280+00:00,200,236,,
2026-07-26T04:46:00.963529+00:00,200,271,,
2026-07-26T04:46:11.207344+00:00,200,239,,
2026-07-26T04:46:21.413208+00:00,200,199,,
2026-07-26T04:46:31.618577+00:00,200,203,,
2026-07-26T04:46:41.850791+00:00,200,230,,
2026-07-26T04:46:52.074649+00:00,200,221,,
2026-07-26T04:47:02.281472+00:00,200,204,,
2026-07-26T04:47:12.531113+00:00,200,247,,
2026-07-26T04:47:22.744438+00:00,200,207,,
2026-07-26T04:47:33.258207+00:00,200,510,,
2026-07-26T04:47:43.633020+00:00,200,359,,
2026-07-26T04:47:53.821974+00:00,200,187,,
2026-07-26T04:48:04.101823+00:00,200,277,,
2026-07-26T04:48:14.389251+00:00,200,282,,
2026-07-26T04:48:24.628232+00:00,200,235,,
2026-07-26T04:48:34.944755+00:00,200,314,,
2026-07-26T04:48:45.282046+00:00,200,334,,
2026-07-26T04:48:55.621211+00:00,200,334,,
2026-07-26T04:49:06.662795+00:00,200,1027,,
2026-07-26T04:49:17.440766+00:00,200,776,,
2026-07-26T04:49:27.866035+00:00,200,423,,
2026-07-26T04:49:38.153633+00:00,200,286,,
2026-07-26T04:49:48.443326+00:00,200,287,,
2026-07-26T04:49:58.653611+00:00,200,208,,
2026-07-26T04:50:08.896053+00:00,200,240,,
2026-07-26T04:50:19.131512+00:00,200,225,,
2026-07-26T04:50:29.372717+00:00,200,231,,
2026-07-26T04:50:39.624601+00:00,200,249,,
2026-07-26T04:50:49.848361+00:00,200,222,,
2026-07-26T04:51:00.091781+00:00,200,240,,
2026-07-26T04:51:10.306200+00:00,200,212,,
2026-07-26T04:51:20.509932+00:00,200,200,,
2026-07-26T04:51:30.746557+00:00,200,234,,
2026-07-26T04:51:41.048978+00:00,200,298,,
2026-07-26T04:51:51.287417+00:00,200,234,,
2026-07-26T04:52:01.711459+00:00,200,417,,
2026-07-26T04:52:11.979384+00:00,200,265,,
2026-07-26T04:52:22.178849+00:00,200,195,,
2026-07-26T04:52:32.492943+00:00,200,309,,
2026-07-26T04:52:42.723441+00:00,200,227,,
2026-07-26T04:52:52.976108+00:00,200,250,,
2026-07-26T04:53:03.227991+00:00,200,249,,
2026-07-26T04:53:13.478271+00:00,200,248,,
2026-07-26T04:53:23.694662+00:00,200,215,,
2026-07-26T04:53:33.995219+00:00,200,298,,
2026-07-26T04:53:44.277628+00:00,200,278,,
2026-07-26T04:53:54.546435+00:00,200,259,,
2026-07-26T04:54:04.810922+00:00,200,261,,
2026-07-26T04:54:15.081134+00:00,200,267,,
2026-07-26T04:54:25.304451+00:00,200,219,,
2026-07-26T04:54:35.557023+00:00,200,249,,
2026-07-26T04:54:45.799524+00:00,200,240,,
2026-07-26T04:54:56.045667+00:00,200,238,,
2026-07-26T04:55:06.316123+00:00,200,266,,
2026-07-26T04:55:16.558503+00:00,200,238,,
2026-07-26T04:55:26.841555+00:00,200,278,,
2026-07-26T04:55:37.145195+00:00,200,290,,
2026-07-26T04:55:47.459564+00:00,200,304,,
2026-07-26T04:55:57.739898+00:00,200,275,,
2026-07-26T04:56:08.042304+00:00,200,299,,
2026-07-26T04:56:18.331357+00:00,200,285,,
2026-07-26T04:56:28.561290+00:00,200,227,,
2026-07-26T04:56:38.874877+00:00,200,308,,
2026-07-26T04:56:49.147017+00:00,200,270,,
2026-07-26T04:56:59.366660+00:00,200,216,,
2026-07-26T04:57:09.566564+00:00,200,196,,
2026-07-26T04:57:19.794616+00:00,200,226,,
2026-07-26T04:57:30.069222+00:00,200,271,,
2026-07-26T04:57:40.300707+00:00,200,222,,
2026-07-26T04:57:50.517591+00:00,200,214,,
2026-07-26T04:58:00.796309+00:00,200,275,,
2026-07-26T04:58:11.052235+00:00,200,253,,
2026-07-26T04:58:21.291562+00:00,200,232,,
2026-07-26T04:58:31.506045+00:00,200,212,,
2026-07-26T04:58:41.781571+00:00,200,274,,
2026-07-26T04:58:52.023306+00:00,200,238,,
2026-07-26T04:59:02.287355+00:00,200,252,,
2026-07-26T04:59:12.559469+00:00,200,266,,
2026-07-26T04:59:22.802501+00:00,200,239,,
2026-07-26T04:59:33.030849+00:00,200,223,,
2026-07-26T04:59:43.241507+00:00,200,208,,
2026-07-26T04:59:53.462805+00:00,200,217,,
2026-07-26T05:00:03.708616+00:00,200,243,,
2026-07-26T05:00:14.084053+00:00,200,372,,
2026-07-26T05:00:24.427637+00:00,200,339,,
2026-07-26T05:00:34.658866+00:00,200,228,,
2026-07-26T05:00:44.939960+00:00,200,273,,
2026-07-26T05:00:55.189579+00:00,200,244,,
2026-07-26T05:01:05.450644+00:00,200,252,,
2026-07-26T05:01:15.737863+00:00,200,280,,
2026-07-26T05:01:25.939041+00:00,200,198,,
2026-07-26T05:01:36.245448+00:00,200,304,,
2026-07-26T05:01:46.525989+00:00,200,277,,
2026-07-26T05:01:56.828652+00:00,200,300,,
2026-07-26T05:02:07.143552+00:00,200,306,,
2026-07-26T05:02:17.392072+00:00,200,243,,
2026-07-26T05:02:27.644492+00:00,200,250,,
2026-07-26T05:02:37.929779+00:00,200,275,,
2026-07-26T05:02:48.178870+00:00,200,244,,
2026-07-26T05:02:58.432375+00:00,200,249,,
2026-07-26T05:03:08.650045+00:00,200,213,,
2026-07-26T05:03:18.886847+00:00,200,226,,
2026-07-26T05:03:29.211559+00:00,200,319,,
2026-07-26T05:03:39.504104+00:00,200,291,,
2026-07-26T05:03:49.761873+00:00,200,253,,
2026-07-26T05:04:00.104355+00:00,200,340,,
2026-07-26T05:04:10.359566+00:00,200,252,,
2026-07-26T05:04:20.571579+00:00,200,206,,
2026-07-26T05:04:30.788701+00:00,200,213,,
2026-07-26T05:04:41.105034+00:00,200,307,,
2026-07-26T05:04:51.380697+00:00,200,274,,
2026-07-26T05:05:01.714768+00:00,200,332,,
2026-07-26T05:05:11.970226+00:00,200,250,,
2026-07-26T05:05:22.194280+00:00,200,217,,
2026-07-26T05:05:32.407773+00:00,200,211,,
2026-07-26T05:05:42.653465+00:00,200,240,,
2026-07-26T05:05:52.934431+00:00,200,268,,
2026-07-26T05:06:03.204699+00:00,200,256,,
2026-07-26T05:06:13.457232+00:00,200,248,,
2026-07-26T05:06:23.685349+00:00,200,226,,
2026-07-26T05:06:33.958291+00:00,200,271,,
2026-07-26T05:06:44.238581+00:00,200,277,,
2026-07-26T05:06:54.601442+00:00,200,361,,
2026-07-26T05:07:04.868982+00:00,200,259,,
2026-07-26T05:07:15.102794+00:00,200,229,,
2026-07-26T05:07:25.345839+00:00,200,239,,
2026-07-26T05:07:35.612218+00:00,200,256,,
2026-07-26T05:07:45.994645+00:00,200,380,,
2026-07-26T05:07:56.195848+00:00,200,199,,
2026-07-26T05:08:06.430205+00:00,200,232,,
2026-07-26T05:08:16.703851+00:00,200,271,,
2026-07-26T05:08:26.976994+00:00,200,270,,
2026-07-26T05:08:37.203562+00:00,200,224,,
2026-07-26T05:08:47.492818+00:00,200,276,,
2026-07-26T05:08:57.719863+00:00,200,221,,
2026-07-26T05:09:07.969990+00:00,200,246,,
2026-07-26T05:09:18.201429+00:00,200,227,,
2026-07-26T05:09:28.427623+00:00,200,217,,
2026-07-26T05:09:38.636895+00:00,200,208,,
2026-07-26T05:09:48.891852+00:00,200,252,,
2026-07-26T05:09:59.142008+00:00,200,245,,
2026-07-26T05:10:09.377908+00:00,200,234,,
2026-07-26T05:10:19.663802+00:00,200,282,,
2026-07-26T05:10:30.017559+00:00,200,351,,
2026-07-26T05:10:40.303559+00:00,200,282,,
2026-07-26T05:10:50.558023+00:00,200,250,,
2026-07-26T05:11:00.791539+00:00,200,232,,
2026-07-26T05:11:11.033757+00:00,200,236,,
2026-07-26T05:11:21.322277+00:00,200,287,,
2026-07-26T05:11:31.612840+00:00,200,289,,
2026-07-26T05:11:41.846349+00:00,200,230,,
2026-07-26T05:11:52.119592+00:00,200,265,,
2026-07-26T05:12:02.392875+00:00,200,268,,
2026-07-26T05:12:12.584961+00:00,200,189,,
2026-07-26T05:12:22.788491+00:00,200,202,,
2026-07-26T05:12:33.069180+00:00,200,276,,
2026-07-26T05:12:43.282267+00:00,200,210,,
2026-07-26T05:12:53.626457+00:00,200,332,,
2026-07-26T05:13:03.892240+00:00,200,263,,
2026-07-26T05:13:14.188960+00:00,200,293,,
2026-07-26T05:13:24.392960+00:00,200,197,,
2026-07-26T05:13:34.617120+00:00,200,219,,
2026-07-26T05:13:44.852616+00:00,200,226,,
2026-07-26T05:13:55.253296+00:00,200,395,,
2026-07-26T05:14:05.442219+00:00,200,182,,
2026-07-26T05:14:15.732925+00:00,200,288,,
2026-07-26T05:14:25.998363+00:00,200,257,,
2026-07-26T05:14:36.182471+00:00,200,179,,
2026-07-26T05:14:46.390978+00:00,200,207,,
2026-07-26T05:14:56.721803+00:00,200,328,,
2026-07-26T05:15:06.972189+00:00,200,248,,
2026-07-26T05:15:17.248141+00:00,200,265,,
2026-07-26T05:15:30.335794+00:00,502,3083,GatewayError,
2026-07-26T05:15:40.556753+00:00,200,214,,
2026-07-26T05:15:50.791981+00:00,200,234,,
2026-07-26T05:16:01.088369+00:00,200,289,,
2026-07-26T05:16:11.407531+00:00,200,316,,
2026-07-26T05:16:21.741958+00:00,200,323,,
2026-07-26T05:16:32.051660+00:00,200,305,,
2026-07-26T05:16:42.325048+00:00,200,269,,
2026-07-26T05:16:52.647377+00:00,200,320,,
2026-07-26T05:17:03.015165+00:00,200,366,,
2026-07-26T05:17:13.389982+00:00,200,366,,
2026-07-26T05:17:23.688058+00:00,200,296,,
2026-07-26T05:17:33.915673+00:00,200,223,,
2026-07-26T05:17:44.176590+00:00,200,258,,
2026-07-26T05:17:54.465033+00:00,200,251,,
2026-07-26T05:18:04.771800+00:00,200,304,,
2026-07-26T05:18:15.011078+00:00,200,237,,
2026-07-26T05:18:25.312351+00:00,200,292,,
2026-07-26T05:18:35.550349+00:00,200,234,,
2026-07-26T05:18:45.841141+00:00,200,287,,
2026-07-26T05:18:56.122961+00:00,200,275,,
2026-07-26T05:19:06.379668+00:00,200,252,,
2026-07-26T05:19:16.566745+00:00,200,185,,
2026-07-26T05:19:26.898049+00:00,200,323,,
2026-07-26T05:19:37.114527+00:00,200,215,,
2026-07-26T05:19:47.449596+00:00,200,334,,
2026-07-26T05:19:57.758816+00:00,200,307,,
2026-07-26T05:20:08.008632+00:00,200,247,,
2026-07-26T05:20:18.275421+00:00,200,263,,
2026-07-26T05:20:28.515362+00:00,200,237,,
2026-07-26T05:20:38.770443+00:00,200,252,,
2026-07-26T05:20:49.127177+00:00,200,331,,
2026-07-26T05:20:59.426077+00:00,200,294,,
2026-07-26T05:21:09.945834+00:00,200,514,,
2026-07-26T05:21:20.202180+00:00,200,252,,
2026-07-26T05:21:30.474500+00:00,200,270,,
2026-07-26T05:21:40.703999+00:00,200,228,,
2026-07-26T05:21:50.984701+00:00,200,277,,
2026-07-26T05:22:01.275299+00:00,200,288,,
2026-07-26T05:22:11.546121+00:00,200,269,,
2026-07-26T05:22:21.871245+00:00,200,321,,
2026-07-26T05:22:32.181049+00:00,200,304,,
2026-07-26T05:22:42.416338+00:00,200,232,,
2026-07-26T05:22:52.636320+00:00,200,215,,
2026-07-26T05:23:02.943960+00:00,200,303,,
2026-07-26T05:23:13.269612+00:00,200,313,,
2026-07-26T05:23:23.541567+00:00,200,262,,
2026-07-26T05:23:33.765462+00:00,200,217,,
2026-07-26T05:23:44.155372+00:00,200,381,,
2026-07-26T05:23:54.405144+00:00,200,248,,
2026-07-26T05:24:04.656751+00:00,200,248,,
2026-07-26T05:24:14.952303+00:00,200,287,,
2026-07-26T05:24:25.201066+00:00,200,239,,
2026-07-26T05:24:35.541355+00:00,200,333,,
2026-07-26T05:24:45.907100+00:00,200,357,,
2026-07-26T05:24:56.200475+00:00,200,281,,
2026-07-26T05:25:06.493776+00:00,200,290,,
2026-07-26T05:25:16.752828+00:00,200,256,,
2026-07-26T05:25:26.984389+00:00,200,218,,
2026-07-26T05:25:37.290291+00:00,200,303,,
2026-07-26T05:25:47.603308+00:00,200,310,,
2026-07-26T05:25:57.849708+00:00,200,240,,
2026-07-26T05:26:08.194893+00:00,200,343,,
2026-07-26T05:26:18.475164+00:00,200,274,,
2026-07-26T05:26:28.766379+00:00,200,286,,
2026-07-26T05:26:39.043277+00:00,200,272,,
2026-07-26T05:26:49.373479+00:00,200,322,,
2026-07-26T05:26:59.662782+00:00,200,287,,
2026-07-26T05:27:09.967824+00:00,200,303,,
2026-07-26T05:27:20.306989+00:00,200,337,,
2026-07-26T05:27:30.590993+00:00,200,275,,
2026-07-26T05:27:40.877272+00:00,200,281,,
2026-07-26T05:27:51.192144+00:00,200,307,,
2026-07-26T05:28:01.480453+00:00,200,284,,
2026-07-26T05:28:11.740148+00:00,200,248,,
2026-07-26T05:28:22.050286+00:00,200,308,,
2026-07-26T05:28:32.281549+00:00,200,229,,
2026-07-26T05:28:42.593841+00:00,200,310,,
2026-07-26T05:28:52.834239+00:00,200,235,,
2026-07-26T05:29:03.194903+00:00,200,348,,
2026-07-26T05:29:13.506613+00:00,200,285,,
2026-07-26T05:29:23.822609+00:00,200,305,,
2026-07-26T05:29:34.091707+00:00,200,256,,
2026-07-26T05:29:44.284260+00:00,200,191,,
2026-07-26T05:29:54.568460+00:00,200,280,,
2026-07-26T05:30:04.822982+00:00,200,241,,
2026-07-26T05:30:15.049063+00:00,200,219,,
2026-07-26T05:30:25.259667+00:00,200,209,,
2026-07-26T05:30:35.472253+00:00,200,206,,
2026-07-26T05:30:45.710802+00:00,200,233,,
2026-07-26T05:30:55.956955+00:00,200,244,,
2026-07-26T05:31:06.168435+00:00,200,196,,
2026-07-26T05:31:16.468469+00:00,200,293,,
2026-07-26T05:31:26.688532+00:00,200,217,,
2026-07-26T05:31:37.044393+00:00,200,353,,
2026-07-26T05:31:47.357091+00:00,200,310,,
2026-07-26T05:31:57.569447+00:00,200,209,,
2026-07-26T05:32:07.774409+00:00,200,194,,
2026-07-26T05:32:18.022071+00:00,200,244,,
2026-07-26T05:32:28.274033+00:00,200,250,,
2026-07-26T05:32:38.462015+00:00,200,185,,
2026-07-26T05:32:48.690038+00:00,200,223,,
2026-07-26T05:32:58.885060+00:00,200,192,,
2026-07-26T05:33:09.090535+00:00,200,203,,
2026-07-26T05:33:19.365702+00:00,200,273,,
2026-07-26T05:33:29.583162+00:00,200,206,,
2026-07-26T05:33:39.799799+00:00,200,215,,
2026-07-26T05:33:50.032795+00:00,200,227,,
2026-07-26T05:34:00.260636+00:00,200,223,,
2026-07-26T05:34:10.496073+00:00,200,228,,
2026-07-26T05:34:20.747260+00:00,200,247,,
2026-07-26T05:34:31.121177+00:00,200,370,,
2026-07-26T05:34:41.362227+00:00,200,237,,
2026-07-26T05:34:51.667741+00:00,200,303,,
2026-07-26T05:35:01.898321+00:00,200,229,,
2026-07-26T05:35:12.118693+00:00,200,216,,
2026-07-26T05:35:22.366392+00:00,200,245,,
2026-07-26T05:35:32.585107+00:00,200,213,,
2026-07-26T05:35:42.878830+00:00,200,292,,
2026-07-26T05:35:53.132414+00:00,200,248,,
2026-07-26T05:36:03.562293+00:00,200,423,,
2026-07-26T05:36:13.775415+00:00,200,211,,
2026-07-26T05:36:24.040127+00:00,200,254,,
2026-07-26T05:36:34.288037+00:00,200,242,,
2026-07-26T05:36:44.522121+00:00,200,228,,
2026-07-26T05:36:54.747645+00:00,200,220,,
2026-07-26T05:37:04.968243+00:00,200,218,,
2026-07-26T05:37:15.208620+00:00,200,236,,
2026-07-26T05:37:25.431832+00:00,200,220,,
2026-07-26T05:37:35.700651+00:00,200,261,,
2026-07-26T05:37:45.897720+00:00,200,189,,
2026-07-26T05:37:56.112411+00:00,200,206,,
2026-07-26T05:38:06.341273+00:00,200,227,,
2026-07-26T05:38:16.603684+00:00,200,260,,
2026-07-26T05:38:26.882357+00:00,200,275,,
2026-07-26T05:38:37.128198+00:00,200,241,,
2026-07-26T05:38:47.387951+00:00,200,257,,
2026-07-26T05:38:57.619258+00:00,200,227,,
2026-07-26T05:39:07.836602+00:00,200,207,,
2026-07-26T05:39:18.061860+00:00,200,222,,
2026-07-26T05:39:28.313631+00:00,200,250,,
2026-07-26T05:39:38.523826+00:00,200,207,,
2026-07-26T05:39:48.756350+00:00,200,226,,
2026-07-26T05:39:59.016928+00:00,200,258,,
2026-07-26T05:40:09.264238+00:00,200,243,,
2026-07-26T05:40:19.568951+00:00,200,302,,
2026-07-26T05:40:29.850757+00:00,200,279,,
2026-07-26T05:40:40.096882+00:00,200,241,,
2026-07-26T05:40:50.346009+00:00,200,243,,
2026-07-26T05:41:00.598559+00:00,200,249,,
2026-07-26T05:41:10.842222+00:00,200,228,,
2026-07-26T05:41:21.103132+00:00,200,258,,
2026-07-26T05:41:31.323426+00:00,200,217,,
2026-07-26T05:41:41.574658+00:00,200,243,,
2026-07-26T05:41:51.892551+00:00,200,315,,
2026-07-26T05:42:02.113840+00:00,200,219,,
2026-07-26T05:42:12.440757+00:00,200,325,,
2026-07-26T05:42:22.649665+00:00,200,201,,
2026-07-26T05:42:32.904338+00:00,200,253,,
2026-07-26T05:42:43.135027+00:00,200,228,,
2026-07-26T05:42:53.346596+00:00,200,204,,
2026-07-26T05:43:03.889976+00:00,200,541,,
2026-07-26T05:43:14.130841+00:00,200,238,,
2026-07-26T05:43:24.376119+00:00,200,240,,
2026-07-26T05:43:34.642698+00:00,200,265,,
2026-07-26T05:43:44.863831+00:00,200,218,,
2026-07-26T05:43:55.117940+00:00,200,245,,
2026-07-26T05:44:05.519086+00:00,200,398,,
2026-07-26T05:44:15.725474+00:00,200,203,,
2026-07-26T05:44:25.930411+00:00,200,203,,
2026-07-26T05:44:36.237479+00:00,200,305,,
2026-07-26T05:44:46.479841+00:00,200,238,,
2026-07-26T05:44:56.712666+00:00,200,229,,
2026-07-26T05:45:07.073335+00:00,200,350,,
2026-07-26T05:45:17.388691+00:00,200,312,,
2026-07-26T05:45:27.620070+00:00,200,225,,
2026-07-26T05:45:37.856952+00:00,200,214,,
2026-07-26T05:45:48.098068+00:00,200,239,,
2026-07-26T05:45:58.325765+00:00,200,225,,
2026-07-26T05:46:08.546870+00:00,200,218,,
2026-07-26T05:46:18.763522+00:00,200,215,,
2026-07-26T05:46:28.965665+00:00,200,193,,
2026-07-26T05:46:39.201661+00:00,200,232,,
2026-07-26T05:46:49.410856+00:00,200,204,,
2026-07-26T05:46:59.694621+00:00,200,278,,
2026-07-26T05:47:09.908926+00:00,200,210,,
2026-07-26T05:47:20.144382+00:00,200,233,,
2026-07-26T05:47:30.398037+00:00,200,248,,
2026-07-26T05:47:40.639089+00:00,200,239,,
2026-07-26T05:47:50.904850+00:00,200,262,,
2026-07-26T05:48:01.112563+00:00,200,201,,
2026-07-26T05:48:11.386945+00:00,200,273,,
2026-07-26T05:48:21.641076+00:00,200,245,,
2026-07-26T05:48:31.875934+00:00,200,224,,
2026-07-26T05:48:42.186150+00:00,200,306,,
2026-07-26T05:48:52.387670+00:00,200,199,,
2026-07-26T05:49:02.616852+00:00,200,226,,
2026-07-26T05:49:12.874672+00:00,200,256,,
2026-07-26T05:49:23.123960+00:00,200,248,,
2026-07-26T05:49:33.333250+00:00,200,205,,
2026-07-26T05:49:43.546008+00:00,200,202,,
2026-07-26T05:49:53.842070+00:00,200,292,,
2026-07-26T05:50:04.082938+00:00,200,237,,
2026-07-26T05:50:14.373801+00:00,200,288,,
2026-07-26T05:50:24.620711+00:00,200,243,,
2026-07-26T05:50:35.006030+00:00,200,377,,
2026-07-26T05:50:45.361856+00:00,200,343,,
2026-07-26T05:50:55.593449+00:00,200,228,,
2026-07-26T05:51:05.886216+00:00,200,289,,
2026-07-26T05:51:16.093298+00:00,200,203,,
2026-07-26T05:51:26.342698+00:00,200,247,,
2026-07-26T05:51:36.575208+00:00,200,231,,
2026-07-26T05:51:46.818402+00:00,200,237,,
2026-07-26T05:51:57.024838+00:00,200,203,,
2026-07-26T05:52:07.377033+00:00,200,350,,
2026-07-26T05:52:17.622753+00:00,200,238,,
2026-07-26T05:52:27.844763+00:00,200,220,,
2026-07-26T05:52:38.073181+00:00,200,224,,
2026-07-26T05:52:48.546984+00:00,200,472,,
2026-07-26T05:52:58.748252+00:00,200,196,,
2026-07-26T05:53:09.066190+00:00,200,316,,
2026-07-26T05:53:19.436509+00:00,200,366,,
2026-07-26T05:53:29.791581+00:00,200,350,,
2026-07-26T05:53:40.009773+00:00,200,214,,
2026-07-26T05:53:50.346458+00:00,200,334,,
2026-07-26T05:54:00.573516+00:00,200,225,,
2026-07-26T05:54:10.808800+00:00,200,232,,
2026-07-26T05:54:21.029466+00:00,200,219,,
2026-07-26T05:54:31.244747+00:00,200,210,,
2026-07-26T05:54:41.458384+00:00,200,211,,
2026-07-26T05:54:51.714876+00:00,200,248,,
2026-07-26T05:55:01.986448+00:00,200,268,,
2026-07-26T05:55:12.194482+00:00,200,203,,
2026-07-26T05:55:22.423283+00:00,200,220,,
2026-07-26T05:55:32.625310+00:00,200,200,,
2026-07-26T05:55:42.879558+00:00,200,252,,
2026-07-26T05:55:53.116777+00:00,200,229,,
2026-07-26T05:56:03.371761+00:00,200,251,,
2026-07-26T05:56:13.678036+00:00,200,286,,
2026-07-26T05:56:23.902904+00:00,200,220,,
2026-07-26T05:56:34.119870+00:00,200,215,,
2026-07-26T05:56:44.331865+00:00,200,210,,
2026-07-26T05:56:54.576056+00:00,200,231,,
2026-07-26T05:57:04.910168+00:00,200,329,,
2026-07-26T05:57:15.161331+00:00,200,249,,
2026-07-26T05:57:25.398887+00:00,200,231,,
2026-07-26T05:57:35.628116+00:00,200,227,,
2026-07-26T05:57:45.887678+00:00,200,258,,
2026-07-26T05:57:56.080128+00:00,200,189,,
2026-07-26T05:58:06.290789+00:00,200,203,,
2026-07-26T05:58:16.532047+00:00,200,237,,
2026-07-26T05:58:26.819775+00:00,200,268,,
2026-07-26T05:58:37.018863+00:00,200,192,,
2026-07-26T05:58:47.249397+00:00,200,228,,
2026-07-26T05:58:57.561250+00:00,200,305,,
2026-07-26T05:59:07.771344+00:00,200,206,,
2026-07-26T05:59:18.035860+00:00,200,262,,
2026-07-26T05:59:28.350386+00:00,200,306,,
2026-07-26T05:59:38.571401+00:00,200,219,,
2026-07-26T05:59:48.828138+00:00,200,242,,
2026-07-26T05:59:59.149759+00:00,200,314,,
2026-07-26T06:00:09.405492+00:00,200,250,,
2026-07-26T06:00:19.666097+00:00,200,255,,
2026-07-26T06:00:29.907282+00:00,200,240,,
2026-07-26T06:00:40.127985+00:00,200,219,,
2026-07-26T06:00:50.309949+00:00,200,180,,
2026-07-26T06:01:00.595045+00:00,200,283,,
2026-07-26T06:01:10.818961+00:00,200,219,,
2026-07-26T06:01:21.067260+00:00,200,245,,
2026-07-26T06:01:31.279017+00:00,200,208,,
2026-07-26T06:01:41.488281+00:00,200,204,,
2026-07-26T06:01:51.696265+00:00,200,203,,
2026-07-26T06:02:01.885663+00:00,200,184,,
2026-07-26T06:02:12.113059+00:00,200,225,,
2026-07-26T06:02:22.312355+00:00,200,196,,
2026-07-26T06:02:32.560108+00:00,200,243,,
2026-07-26T06:02:42.851466+00:00,200,289,,
2026-07-26T06:02:53.079690+00:00,200,220,,
2026-07-26T06:03:03.284064+00:00,200,203,,
2026-07-26T06:03:13.488099+00:00,200,202,,
2026-07-26T06:03:23.741184+00:00,200,251,,
2026-07-26T06:03:33.989556+00:00,200,245,,
2026-07-26T06:03:44.263666+00:00,200,269,,
2026-07-26T06:03:54.574861+00:00,200,306,,
2026-07-26T06:04:04.930776+00:00,200,353,,
2026-07-26T06:04:15.187258+00:00,200,250,,
2026-07-26T06:04:25.414173+00:00,200,224,,
2026-07-26T06:04:35.644446+00:00,200,228,,
2026-07-26T06:04:45.856833+00:00,200,209,,
2026-07-26T06:04:56.084844+00:00,200,223,,
2026-07-26T06:05:06.312110+00:00,200,226,,
2026-07-26T06:05:16.544891+00:00,200,228,,
2026-07-26T06:05:26.815983+00:00,200,267,,
2026-07-26T06:05:37.128295+00:00,200,307,,
2026-07-26T06:05:47.382952+00:00,200,245,,
2026-07-26T06:05:57.784749+00:00,200,399,,
2026-07-26T06:06:08.026769+00:00,200,236,,
2026-07-26T06:06:18.272441+00:00,200,242,,
2026-07-26T06:06:28.503795+00:00,200,229,,
2026-07-26T06:06:38.747815+00:00,200,241,,
2026-07-26T06:06:48.978725+00:00,200,218,,
2026-07-26T06:06:59.329621+00:00,200,347,,
2026-07-26T06:07:09.649773+00:00,200,314,,
2026-07-26T06:07:19.872099+00:00,200,218,,
2026-07-26T06:07:30.087362+00:00,200,212,,
2026-07-26T06:07:40.309444+00:00,200,220,,
2026-07-26T06:07:50.593750+00:00,200,276,,
2026-07-26T06:08:00.778964+00:00,200,181,,
2026-07-26T06:08:11.031358+00:00,200,251,,
2026-07-26T06:08:21.253036+00:00,200,219,,
2026-07-26T06:08:31.477431+00:00,200,222,,
2026-07-26T06:08:41.725317+00:00,200,240,,
2026-07-26T06:08:51.965302+00:00,200,234,,
2026-07-26T06:09:02.203124+00:00,200,228,,
2026-07-26T06:09:12.469829+00:00,200,264,,
2026-07-26T06:09:22.702183+00:00,200,230,,
2026-07-26T06:09:32.898671+00:00,200,190,,
2026-07-26T06:09:43.118008+00:00,200,216,,
2026-07-26T06:09:53.372986+00:00,200,245,,
2026-07-26T06:10:03.585947+00:00,200,209,,
2026-07-26T06:10:13.830903+00:00,200,242,,
2026-07-26T06:10:24.063151+00:00,200,225,,
2026-07-26T06:10:34.347109+00:00,200,282,,
2026-07-26T06:10:44.541363+00:00,200,192,,
2026-07-26T06:10:54.794720+00:00,200,251,,
2026-07-26T06:11:05.027292+00:00,200,231,,
2026-07-26T06:11:15.262926+00:00,200,234,,
2026-07-26T06:11:25.497791+00:00,200,230,,
2026-07-26T06:11:35.737081+00:00,200,232,,
2026-07-26T06:11:46.062628+00:00,200,323,,
2026-07-26T06:11:56.280120+00:00,200,214,,
2026-07-26T06:12:06.493902+00:00,200,209,,
2026-07-26T06:12:16.705291+00:00,200,208,,
2026-07-26T06:12:26.899014+00:00,200,191,,
2026-07-26T06:12:37.127656+00:00,200,226,,
2026-07-26T06:12:47.344088+00:00,200,201,,
2026-07-26T06:12:57.540485+00:00,200,183,,
2026-07-26T06:13:07.740127+00:00,200,197,,
2026-07-26T06:13:17.952632+00:00,200,209,,
2026-07-26T06:13:28.192889+00:00,200,235,,
2026-07-26T06:13:38.444921+00:00,200,247,,
2026-07-26T06:13:48.673359+00:00,200,224,,
2026-07-26T06:13:58.916216+00:00,200,240,,
2026-07-26T06:14:09.137113+00:00,200,216,,
2026-07-26T06:14:19.521460+00:00,200,381,,
2026-07-26T06:14:29.755759+00:00,200,232,,
2026-07-26T06:14:40.263029+00:00,200,504,,
2026-07-26T06:14:50.468031+00:00,200,203,,
2026-07-26T06:15:00.674200+00:00,200,204,,
